City,Pollutant,YearMonth,Monthly_Mean,Monthly_SD,n_days
Edinburgh,PM2.5,2020-12-01,3.870967741935484,1.6071078678560227,31
Edinburgh,PM2.5,2021-01-01,3.903225806451613,1.4225526049951525,31
Edinburgh,PM2.5,2021-02-01,3.8076923076923075,1.5752899610987374,26
Edinburgh,PM2.5,2021-03-01,5.612903225806452,4.013954154819067,31
Edinburgh,PM2.5,2021-04-01,6.3,3.9405058313491366,30
Edinburgh,PM2.5,2021-05-01,4.741935483870968,2.9996415556472065,31
Edinburgh,PM2.5,2021-06-01,5.133333333333334,2.897482061868645,30
Edinburgh,PM2.5,2021-07-01,6.482758620689655,3.08939071264375,29
Edinburgh,PM2.5,2021-08-01,4.935483870967742,2.064549730909345,31
Edinburgh,PM2.5,2021-09-01,5.666666666666667,4.700207870189201,30
Edinburgh,PM2.5,2021-10-01,2.806451612903226,1.046242637208969,31
Edinburgh,PM2.5,2021-11-01,3.2,1.6691934868527747,30
Edinburgh,PM2.5,2021-12-01,4.709677419354839,3.1218963081979174,31
Edinburgh,PM2.5,2022-01-01,5,2.6186146828319083,29
Edinburgh,PM2.5,2022-02-01,3.7857142857142856,1.5481684006675103,28
Edinburgh,PM2.5,2022-03-01,11.903225806451612,9.77873488310111,31
Edinburgh,PM2.5,2022-04-01,5.866666666666666,3.2561171432512546,30
Edinburgh,PM2.5,2022-05-01,4.516129032258065,2.791307551930164,31
Edinburgh,PM2.5,2022-06-01,4.233333333333333,1.4064710873459965,30
Edinburgh,PM2.5,2022-07-01,3.3225806451612905,1.921580890381555,31
Edinburgh,PM2.5,2022-08-01,4.827586206896552,2.4358771596584696,29
Edinburgh,PM2.5,2022-09-01,4.2,2.0068847019439238,30
Edinburgh,PM2.5,2022-10-01,3.806451612903226,1.2225480178356916,31
Edinburgh,PM2.5,2022-11-01,5.233333333333333,2.608782690535335,30
Edinburgh,PM2.5,2022-12-01,4.838709677419355,2.6968719434874715,31
Edinburgh,PM2.5,2023-01-01,3.4516129032258065,1.206612604979172,31
Edinburgh,PM2.5,2023-02-01,5,4.618802153517006,28
Edinburgh,PM2.5,2023-03-01,3.7096774193548385,1.4650039450935908,31
Edinburgh,PM2.5,2023-04-01,6.9,3.790641834470962,30
Edinburgh,PM2.5,2023-05-01,6.870967741935484,3.1383853118429226,31
